Id,SalePrice
2735,139195.4832612724
2736,136691.48304446717
2737,117803.68347131023
2738,142546.64101338323
2739,162898.55853258324
2740,137383.04504565868
2741,139953.34116650655
2742,154344.25448562097
2743,161742.21981871416
2744,167620.3242788533
2745,139265.59575072885
2746,138537.82595994815
2747,142986.70098630417
2748,120873.44266764395
2749,124909.77307520673
2750,129669.27151410465
2751,136794.37440149265
2752,190176.67343321515
2753,146524.98854522087
2754,218263.37097577692
2755,140097.58846648966
2756,93151.297919621
2757,71470.81704191108
2758,85386.8256206031
2759,158190.10966387024
2760,124329.60563112168
2761,143448.7413077519
2762,146315.630813219
2763,167276.12882341788
2764,142269.67878914953
2765,277013.8275149586
2766,120821.1391967198
2767,83759.47737893993
2768,131248.44430413318
2769,126380.62026942834
2770,139927.67788852646
2771,102842.36506336209
2772,112264.88833269186
2773,163206.20503252352
2774,153665.88472932795
2775,114126.27114104571
2776,144867.05940334042
2777,155219.67797919293
2778,100864.7881266554
2779,120140.15239836353
2780,101562.5714184113
2781,98844.89397300043
2782,98401.63825806334
2783,98825.64509323996
2784,121614.23714557168
2785,137627.5440453778
2786,66710.07674935328
2787,129745.24044112425
2788,74070.0244600795
2789,170850.64157923096
2790,93749.04588171735
2791,110125.01893601927
2792,64903.64440313289
2793,152695.8056936734
2794,91660.9879830676
2795,116194.01714676764
2796,97509.60094728372
2797,222680.8765760527
2798,100221.69625042977
2799,107629.99901542402
2800,70423.49037499196
2801,102168.18217728238
2802,135767.026163353
2803,175293.89355996848
2804,132686.66601590445
2805,99123.81686724881
2806,93311.82867544063
2807,165360.91484052775
2808,148871.47925285698
2809,136632.26207639425
2810,128586.56683089501
2811,160530.7660289467
2812,168201.87638326918
2813,167097.55264503742
2814,163772.95912430112
2815,92267.59182279234
2816,234981.54816556454
2817,146894.8686716865
2818,130360.55575727232
2819,181406.43281789296
2820,141349.19724020406
2821,98090.33709704966
2822,187419.9304046019
2823,319210.26450637827
2824,178674.3637745067
2825,140532.64647436893
2826,129936.52433320034
2827,138280.1107462882
2828,229469.24975003654
2829,215003.89501829975
2830,243599.59829112233
2831,175844.50580102266
2832,258671.5321412392
2833,292651.93660087185
2834,225327.60125723388
2835,225391.02903336615
2836,189395.95968894733
2837,168937.51164653906
2838,150732.60428087658
2839,171586.06810929708
2840,203500.21338415207
2841,202880.60503547525
2842,243547.19062406992
2843,148812.33218606154
2844,174928.58931163079
2845,122569.62703535105
2846,211833.81255345474
2847,203977.9139345627
2848,225698.50118388893
2849,196267.2638442111
2850,295501.6789749553
2851,223971.59513414098
2852,242028.27455429305
2853,245443.6511902479
2854,138685.0971215604
2855,201927.09965906182
2856,202493.34003648782
2857,185965.79439287985
2858,213083.88488947923
2859,107194.46434848312
2860,119051.26173444501
2861,124627.60623289483
2862,187386.38659756543
2863,124747.13306361415
2864,233538.98148520692
2865,144875.19333129888
2866,138424.7472293356
2867,93650.43306569701
2868,105431.27143574522
2869,91887.85192803552
2870,123213.01801750086
2871,85593.05651854246
2872,50728.93135008501
2873,96425.07782769232
2874,145280.7240063686
2875,118192.66674523393
2876,169541.15904238628
2877,144645.3182885329
2878,151465.6624392898
2879,148977.76123384817
2880,106145.76754548115
2881,136107.08259980238
2882,164433.4577221956
2883,197749.63250220334
2884,194451.98999160228
2885,174173.26861050303
2886,225833.66091635262
2887,93562.5111456587
2888,141852.4926493996
2889,58773.01679360873
2890,76622.38546436444
2891,133363.54714744864
2892,52512.99657243748
2893,78423.32687588842
2894,61587.12632337243
2895,303386.9413864171
2896,267887.47857931186
2897,208360.49159631014
2898,150357.68401798798
2899,197119.44192319716
2900,157111.31209312697
2901,206763.9659752981
2902,185367.73031712673
2903,319683.8974686454
2904,329755.75054031523
2905,86349.30251335054
2906,196434.4100059983
2907,110047.1273229776
2908,125617.49214930998
2909,152267.96542679498
2910,79946.2759998294
2911,80271.35368364512
2912,137209.99267424791
2913,81568.04336140411
2914,79404.83134454903
2915,88108.33440491735
2916,81469.07156339339
2917,176483.87490126284
2918,115013.33021965851
2919,220615.50899052346
